"idhod","hodnota","duvernost","stapro_kod","dnn_cis","dnn_kod","sektor_cis","sektor_kod","ozp_cis","ozp_kod","rok","uzemi_cis","uzemi_kod","ukazatel_txt","ozp_txt","uzemi_txt","typ_uzemi"
"817242083","726","verejny","3780","5710","20",,,"2307","113","2018","100","3115","Neinvestiční náklady na ochranu životního prostředí - vnitřní náklady","Omezování hluku a vibrací (kromě ochrany pracovišť)","Jihomoravský kraj",
"817242038","1447630","verejny","3780",,,,,"2307","111","2018","100","3115","Neinvestiční náklady na ochranu životního prostředí","Ekologické nakládání s odpadními vodami","Jihomoravský kraj",
"817242082","9493","verejny","3780",,,,,"2307","113","2018","100","3115","Neinvestiční náklady na ochranu životního prostředí","Omezování hluku a vibrací (kromě ochrany pracovišť)","Jihomoravský kraj",
"817242075","20142","verejny","3780","5710","10",,,"2307","112","2018","100","3115","Neinvestiční náklady na ochranu životního prostředí - vnější náklady","Ochrana a sanace půdy, podzemních a povrchových vod","Jihomoravský kraj",
"817241735","210","verejny","3780",,,,,"2307","115","2018","100","3115","Neinvestiční náklady na ochranu životního prostředí","Ochrana proti záření","Jihomoravský kraj",
"817241744","616","verejny","3780",,,,,"2307","116","2018","100","3115","Neinvestiční náklady na ochranu životního prostředí","Výzkum a vývoj na ochranu životního prostředí","Jihomoravský kraj",
"817241769","335203","verejny","3780",,,,,"2307","180","2018","100","3115","Neinvestiční náklady na ochranu životního prostředí","Ost.akt.na ochr.živ.pr.","Jihomoravský kraj",
"817241737",,"duverny","3780","5710","10",,,"2307","115","2018","100","3115","Neinvestiční náklady na ochranu životního prostředí - vnější náklady","Ochrana proti záření","Jihomoravský kraj",
"817241736",,"duverny","3780","5710","20",,,"2307","115","2018","100","3115","Neinvestiční náklady na ochranu životního prostředí - vnitřní náklady","Ochrana proti záření","Jihomoravský kraj",
"817241745","408","verejny","3780","5710","20",,,"2307","116","2018","100","3115","Neinvestiční náklady na ochranu životního prostředí - vnitřní náklady","Výzkum a vývoj na ochranu životního prostředí","Jihomoravský kraj",
"817241746","208","verejny","3780","5710","10",,,"2307","116","2018","100","3115","Neinvestiční náklady na ochranu životního prostředí - vnější náklady","Výzkum a vývoj na ochranu životního prostředí","Jihomoravský kraj",
"817241771","307243","verejny","3780","5710","10",,,"2307","180","2018","100","3115","Neinvestiční náklady na ochranu životního prostředí - vnější náklady","Ost.akt.na ochr.živ.pr.","Jihomoravský kraj",
"817241770","27960","verejny","3780","5710","20",,,"2307","180","2018","100","3115","Neinvestiční náklady na ochranu životního prostředí - vnitřní náklady","Ost.akt.na ochr.živ.pr.","Jihomoravský kraj",
"817242115",,"duverny","3932",,,,,"2307","114","2018","100","3115","Tržby z prodeje vedlejších produktů","Ochrana krajiny a biodiverzity (druhová rozmanitost)","Jihomoravský kraj",
"817242071","2181399","verejny","3932",,,,,"2307","140","2018","100","3115","Tržby z prodeje vedlejších produktů","Ekologické nakládání s odpady","Jihomoravský kraj",
"817242080",,"duverny","3932",,,,,"2307","112","2018","100","3115","Tržby z prodeje vedlejších produktů","Ochrana a sanace půdy, podzemních a povrchových vod","Jihomoravský kraj",
"817242008","2191085","verejny","3932",,,,,,,"2018","100","3115","Tržby z prodeje vedlejších produktů",,"Jihomoravský kraj",
"817242036",,"duverny","3932",,,,,"2307","130","2018","100","3115","Tržby z prodeje vedlejších produktů","Ochrana ovzduší a klimatu","Jihomoravský kraj",
"817242045","6982","verejny","3932",,,,,"2307","111","2018","100","3115","Tržby z prodeje vedlejších produktů","Ekologické nakládání s odpadními vodami","Jihomoravský kraj",
"817242106","0","verejny","3932",,,,,"2307","113","2018","100","3115","Tržby z prodeje vedlejších produktů","Omezování hluku a vibrací (kromě ochrany pracovišť)","Jihomoravský kraj",
"817241742","0","verejny","3932",,,,,"2307","115","2018","100","3115","Tržby z prodeje vedlejších produktů","Ochrana proti záření","Jihomoravský kraj",
"817241751","0","verejny","3932",,,,,"2307","116","2018","100","3115","Tržby z prodeje vedlejších produktů","Výzkum a vývoj na ochranu životního prostředí","Jihomoravský kraj",
"817241776",,"duverny","3932",,,,,"2307","180","2018","100","3115","Tržby z prodeje vedlejších produktů","Ost.akt.na ochr.živ.pr.","Jihomoravský kraj",
"840133590","312828","verejny","726",,,,,"2307","140","2019","100","3115","Investice na ochranu životního prostředí","Ekologické nakládání s odpady","Jihomoravský kraj",
"840133659","16614","verejny","726",,,,,"2307","113","2019","100","3115","Investice na ochranu životního prostředí","Omezování hluku a vibrací (kromě ochrany pracovišť)","Jihomoravský kraj",
"840133518","566864","verejny","726",,,,,"2307","130","2019","100","3115","Investice na ochranu životního prostředí","Ochrana ovzduší a klimatu","Jihomoravský kraj",
"840133728",,"duverny","726",,,,,"2307","115","2019","100","3115","Investice na ochranu životního prostředí","Ochrana proti záření","Jihomoravský kraj",
"840133719","34535","verejny","726",,,,,"2307","114","2019","100","3115","Investice na ochranu životního prostředí","Ochrana krajiny a biodiverzity (druhová rozmanitost)","Jihomoravský kraj",
"840133509","2400243","verejny","726",,,,,,,"2019","100","3115","Investice na ochranu životního prostředí",,"Jihomoravský kraj",
"840133581","1263481","verejny","726",,,,,"2307","111","2019","100","3115","Investice na ochranu životního prostředí","Ekologické nakládání s odpadními vodami","Jihomoravský kraj",
"840132716","121493","verejny","726",,,,,"2307","180","2019","100","3115","Investice na ochranu životního prostředí","Ost.akt.na ochr.živ.pr.","Jihomoravský kraj",
"840132707",,"duverny","726",,,,,"2307","116","2019","100","3115","Investice na ochranu životního prostředí","Výzkum a vývoj na ochranu životního prostředí","Jihomoravský kraj",
"840133650","72869","verejny","726",,,,,"2307","112","2019","100","3115","Investice na ochranu životního prostředí","Ochrana a sanace půdy, podzemních a povrchových vod","Jihomoravský kraj",
"840133591","234374","verejny","726",,,"5567","11000","2307","140","2019","100","3115","Investice na ochranu životního prostředí - podnikový sektor","Ekologické nakládání s odpady","Jihomoravský kraj",
"840133511","1438220","verejny","726",,,"5567","13000",,,"2019","100","3115","Investice na ochranu životního prostředí - nepodnikový sektor",,"Jihomoravský kraj",
"840133721",,"duverny","726",,,"5567","13000","2307","114","2019","100","3115","Investice na ochranu životního prostředí - nepodnikový sektor","Ochrana krajiny a biodiverzity (druhová rozmanitost)","Jihomoravský kraj",
"840133520","16074","verejny","726",,,"5567","13000","2307","130","2019","100","3115","Investice na ochranu životního prostředí - nepodnikový sektor","Ochrana ovzduší a klimatu","Jihomoravský kraj",
"840133652","47717","verejny","726",,,"5567","13000","2307","112","2019","100","3115","Investice na ochranu životního prostředí - nepodnikový sektor","Ochrana a sanace půdy, podzemních a povrchových vod","Jihomoravský kraj",
"840133510","962023","verejny","726",,,"5567","11000",,,"2019","100","3115","Investice na ochranu životního prostředí - podnikový sektor",,"Jihomoravský kraj",
"840133651","25152","verejny","726",,,"5567","11000","2307","112","2019","100","3115","Investice na ochranu životního prostředí - podnikový sektor","Ochrana a sanace půdy, podzemních a povrchových vod","Jihomoravský kraj",
"840133592","78454","verejny","726",,,"5567","13000","2307","140","2019","100","3115","Investice na ochranu životního prostředí - nepodnikový sektor","Ekologické nakládání s odpady","Jihomoravský kraj",
"840133661",,"duverny","726",,,"5567","13000","2307","113","2019","100","3115","Investice na ochranu životního prostředí - nepodnikový sektor","Omezování hluku a vibrací (kromě ochrany pracovišť)","Jihomoravský kraj",
"840133582","105750","verejny","726",,,"5567","11000","2307","111","2019","100","3115","Investice na ochranu životního prostředí - podnikový sektor","Ekologické nakládání s odpadními vodami","Jihomoravský kraj",
"840133720",,"duverny","726",,,"5567","11000","2307","114","2019","100","3115","Investice na ochranu životního prostředí - podnikový sektor","Ochrana krajiny a biodiverzity (druhová rozmanitost)","Jihomoravský kraj",
"840133519","550790","verejny","726",,,"5567","11000","2307","130","2019","100","3115","Investice na ochranu životního prostředí - podnikový sektor","Ochrana ovzduší a klimatu","Jihomoravský kraj",
"840133660",,"duverny","726",,,"5567","11000","2307","113","2019","100","3115","Investice na ochranu životního prostředí - podnikový sektor","Omezování hluku a vibrací (kromě ochrany pracovišť)","Jihomoravský kraj",
"840133583","1157731","verejny","726",,,"5567","13000","2307","111","2019","100","3115","Investice na ochranu životního prostředí - nepodnikový sektor","Ekologické nakládání s odpadními vodami","Jihomoravský kraj",
"840132708",,"duverny","726",,,"5567","11000","2307","116","2019","100","3115","Investice na ochranu životního prostředí - podnikový sektor","Výzkum a vývoj na ochranu životního prostředí","Jihomoravský kraj",
"840133729",,"duverny","726",,,"5567","11000","2307","115","2019","100","3115","Investice na ochranu životního prostředí - podnikový sektor","Ochrana proti záření","Jihomoravský kraj",
"840132709","0","verejny","726",,,"5567","13000","2307","116","2019","100","3115","Investice na ochranu životního prostředí - nepodnikový sektor","Výzkum a vývoj na ochranu životního prostředí","Jihomoravský kraj",
"840132718","90229","verejny","726",,,"5567","13000","2307","180","2019","100","3115","Investice na ochranu životního prostředí - nepodnikový sektor","Ost.akt.na ochr.živ.pr.","Jihomoravský kraj",
"840132717","31264","verejny","726",,,"5567","11000","2307","180","2019","100","3115","Investice na ochranu životního prostředí - podnikový sektor","Ost.akt.na ochr.živ.pr.","Jihomoravský kraj",
"840133730","0","verejny","726",,,"5567","13000","2307","115","2019","100","3115","Investice na ochranu životního prostředí - nepodnikový sektor","Ochrana proti záření","Jihomoravský kraj",
"840133722","3832","verejny","1015",,,,,"2307","114","2019","100","3115","Tržby z prodeje služeb na ochranu ŽP","Ochrana krajiny a biodiverzity (druhová rozmanitost)","Jihomoravský kraj",
"840133593","3976315","verejny","1015",,,,,"2307","140","2019","100","3115","Tržby z prodeje služeb na ochranu ŽP","Ekologické nakládání s odpady","Jihomoravský kraj",
"840133653","23154","verejny","1015",,,,,"2307","112","2019","100","3115","Tržby z prodeje služeb na ochranu ŽP","Ochrana a sanace půdy, podzemních a povrchových vod","Jihomoravský kraj",
"840133512","6441361","verejny","1015",,,,,,,"2019","100","3115","Tržby z prodeje služeb na ochranu ŽP",,"Jihomoravský kraj",
"840133521","327","verejny","1015",,,,,"2307","130","2019","100","3115","Tržby z prodeje služeb na ochranu ŽP","Ochrana ovzduší a klimatu","Jihomoravský kraj",
"840133584","2436247","verejny","1015",,,,,"2307","111","2019","100","3115","Tržby z prodeje služeb na ochranu ŽP","Ekologické nakládání s odpadními vodami","Jihomoravský kraj",
"840133662","0","verejny","1015",,,,,"2307","113","2019","100","3115","Tržby z prodeje služeb na ochranu ŽP","Omezování hluku a vibrací (kromě ochrany pracovišť)","Jihomoravský kraj",
"840133731","0","verejny","1015",,,,,"2307","115","2019","100","3115","Tržby z prodeje služeb na ochranu ŽP","Ochrana proti záření","Jihomoravský kraj",
"840132710","0","verejny","1015",,,,,"2307","116","2019","100","3115","Tržby z prodeje služeb na ochranu ŽP","Výzkum a vývoj na ochranu životního prostředí","Jihomoravský kraj",
"840132771","1486","verejny","1015",,,,,"2307","180","2019","100","3115","Tržby z prodeje služeb na ochranu ŽP","Ost.akt.na ochr.živ.pr.","Jihomoravský kraj",
"840133724","0","verejny","1039",,,,,"2307","114","2019","100","3115","Úspory z využití vedlejších produktů","Ochrana krajiny a biodiverzity (druhová rozmanitost)","Jihomoravský kraj",
"840133595","91559","verejny","1039",,,,,"2307","140","2019","100","3115","Úspory z využití vedlejších produktů","Ekologické nakládání s odpady","Jihomoravský kraj",
"840133655","0","verejny","1039",,,,,"2307","112","2019","100","3115","Úspory z využití vedlejších produktů","Ochrana a sanace půdy, podzemních a povrchových vod","Jihomoravský kraj",
"840133514","109297","verejny","1039",,,,,,,"2019","100","3115","Úspory z využití vedlejších produktů",,"Jihomoravský kraj",
"840133523","0","verejny","1039",,,,,"2307","130","2019","100","3115","Úspory z využití vedlejších produktů","Ochrana ovzduší a klimatu","Jihomoravský kraj",
"840133586","17738","verejny","1039",,,,,"2307","111","2019","100","3115","Úspory z využití vedlejších produktů","Ekologické nakládání s odpadními vodami","Jihomoravský kraj",
"840133664","0","verejny","1039",,,,,"2307","113","2019","100","3115","Úspory z využití vedlejších produktů","Omezování hluku a vibrací (kromě ochrany pracovišť)","Jihomoravský kraj",
"840132703","0","verejny","1039",,,,,"2307","115","2019","100","3115","Úspory z využití vedlejších produktů","Ochrana proti záření","Jihomoravský kraj",
"840132712","0","verejny","1039",,,,,"2307","116","2019","100","3115","Úspory z využití vedlejších produktů","Výzkum a vývoj na ochranu životního prostředí","Jihomoravský kraj",
"840132773","0","verejny","1039",,,,,"2307","180","2019","100","3115","Úspory z využití vedlejších produktů","Ost.akt.na ochr.živ.pr.","Jihomoravský kraj",
"840133458","3946840","verejny","3780","5710","20",,,,,"2019","100","3115","Neinvestiční náklady na ochranu životního prostředí - vnitřní náklady",,"Jihomoravský kraj",
"840133588","2829301","verejny","3780","5710","20",,,"2307","140","2019","100","3115","Neinvestiční náklady na ochranu životního prostředí - vnitřní náklady","Ekologické nakládání s odpady","Jihomoravský kraj",
"840133589","1538483","verejny","3780","5710","10",,,"2307","140","2019","100","3115","Neinvestiční náklady na ochranu životního prostředí - vnější náklady","Ekologické nakládání s odpady","Jihomoravský kraj",
"840133658","4799","verejny","3780","5710","10",,,"2307","113","2019","100","3115","Neinvestiční náklady na ochranu životního prostředí - vnější náklady","Omezování hluku a vibrací (kromě ochrany pracovišť)","Jihomoravský kraj",
"840133665","78267","verejny","3780",,,,,"2307","114","2019","100","3115","Neinvestiční náklady na ochranu životního prostředí","Ochrana krajiny a biodiverzity (druhová rozmanitost)","Jihomoravský kraj",
"840133525","1018753","verejny","3780","5710","20",,,"2307","111","2019","100","3115","Neinvestiční náklady na ochranu životního prostředí - vnitřní náklady","Ekologické nakládání s odpadními vodami","Jihomoravský kraj",
"840133717","4159","verejny","3780","5710","20",,,"2307","114","2019","100","3115","Neinvestiční náklady na ochranu životního prostředí - vnitřní náklady","Ochrana krajiny a biodiverzity (druhová rozmanitost)","Jihomoravský kraj",
"840133718","74108","verejny","3780","5710","10",,,"2307","114","2019","100","3115","Neinvestiční náklady na ochranu životního prostředí - vnější náklady","Ochrana krajiny a biodiverzity (druhová rozmanitost)","Jihomoravský kraj",
"840133587","4367784","verejny","3780",,,,,"2307","140","2019","100","3115","Neinvestiční náklady na ochranu životního prostředí","Ekologické nakládání s odpady","Jihomoravský kraj",
"840133596","32614","verejny","3780",,,,,"2307","112","2019","100","3115","Neinvestiční náklady na ochranu životního prostředí","Ochrana a sanace půdy, podzemních a povrchových vod","Jihomoravský kraj",
"840133516","73220","verejny","3780","5710","20",,,"2307","130","2019","100","3115","Neinvestiční náklady na ochranu životního prostředí - vnitřní náklady","Ochrana ovzduší a klimatu","Jihomoravský kraj",
"840133459","2372500","verejny","3780","5710","10",,,,,"2019","100","3115","Neinvestiční náklady na ochranu životního prostředí - vnější náklady",,"Jihomoravský kraj",
"840133597","9711","verejny","3780","5710","20",,,"2307","112","2019","100","3115","Neinvestiční náklady na ochranu životního prostředí - vnitřní náklady","Ochrana a sanace půdy, podzemních a povrchových vod","Jihomoravský kraj",
"840133517","40579","verejny","3780","5710","10",,,"2307","130","2019","100","3115","Neinvestiční náklady na ochranu životního prostředí - vnější náklady","Ochrana ovzduší a klimatu","Jihomoravský kraj",
"840133526","373808","verejny","3780","5710","10",,,"2307","111","2019","100","3115","Neinvestiční náklady na ochranu životního prostředí - vnější náklady","Ekologické nakládání s odpadními vodami","Jihomoravský kraj",
"840133457","6319340","verejny","3780",,,,,,,"2019","100","3115","Neinvestiční náklady na ochranu životního prostředí",,"Jihomoravský kraj",
"840133515","113799","verejny","3780",,,,,"2307","130","2019","100","3115","Neinvestiční náklady na ochranu životního prostředí","Ochrana ovzduší a klimatu","Jihomoravský kraj",
"840133657","893","verejny","3780","5710","20",,,"2307","113","2019","100","3115","Neinvestiční náklady na ochranu životního prostředí - vnitřní náklady","Omezování hluku a vibrací (kromě ochrany pracovišť)","Jihomoravský kraj",
"840133524","1392561","verejny","3780",,,,,"2307","111","2019","100","3115","Neinvestiční náklady na ochranu životního prostředí","Ekologické nakládání s odpadními vodami","Jihomoravský kraj",
"840133656","5692","verejny","3780",,,,,"2307","113","2019","100","3115","Neinvestiční náklady na ochranu životního prostředí","Omezování hluku a vibrací (kromě ochrany pracovišť)","Jihomoravský kraj",
"840133649","22903","verejny","3780","5710","10",,,"2307","112","2019","100","3115","Neinvestiční náklady na ochranu životního prostředí - vnější náklady","Ochrana a sanace půdy, podzemních a povrchových vod","Jihomoravský kraj",
"840133725","1785","verejny","3780",,,,,"2307","115","2019","100","3115","Neinvestiční náklady na ochranu životního prostředí","Ochrana proti záření","Jihomoravský kraj",
"840132704","607","verejny","3780",,,,,"2307","116","2019","100","3115","Neinvestiční náklady na ochranu životního prostředí","Výzkum a vývoj na ochranu životního prostředí","Jihomoravský kraj",
"840132713","326231","verejny","3780",,,,,"2307","180","2019","100","3115","Neinvestiční náklady na ochranu životního prostředí","Ost.akt.na ochr.živ.pr.","Jihomoravský kraj",
"840133727",,"duverny","3780","5710","10",,,"2307","115","2019","100","3115","Neinvestiční náklady na ochranu životního prostředí - vnější náklady","Ochrana proti záření","Jihomoravský kraj",
"840133726",,"duverny","3780","5710","20",,,"2307","115","2019","100","3115","Neinvestiční náklady na ochranu životního prostředí - vnitřní náklady","Ochrana proti záření","Jihomoravský kraj",
"840132705",,"duverny","3780","5710","20",,,"2307","116","2019","100","3115","Neinvestiční náklady na ochranu životního prostředí - vnitřní náklady","Výzkum a vývoj na ochranu životního prostředí","Jihomoravský kraj",
"840132706",,"duverny","3780","5710","10",,,"2307","116","2019","100","3115","Neinvestiční náklady na ochranu životního prostředí - vnější náklady","Výzkum a vývoj na ochranu životního prostředí","Jihomoravský kraj",
"840132715","315955","verejny","3780","5710","10",,,"2307","180","2019","100","3115","Neinvestiční náklady na ochranu životního prostředí - vnější náklady","Ost.akt.na ochr.živ.pr.","Jihomoravský kraj",
"840132714","10276","verejny","3780","5710","20",,,"2307","180","2019","100","3115","Neinvestiční náklady na ochranu životního prostředí - vnitřní náklady","Ost.akt.na ochr.živ.pr.","Jihomoravský kraj",
"840133723",,"duverny","3932",,,,,"2307","114","2019","100","3115","Tržby z prodeje vedlejších produktů","Ochrana krajiny a biodiverzity (druhová rozmanitost)","Jihomoravský kraj",
"840133594","1593298","verejny","3932",,,,,"2307","140","2019","100","3115","Tržby z prodeje vedlejších produktů","Ekologické nakládání s odpady","Jihomoravský kraj",
"840133654",,"duverny","3932",,,,,"2307","112","2019","100","3115","Tržby z prodeje vedlejších produktů","Ochrana a sanace půdy, podzemních a povrchových vod","Jihomoravský kraj",
"840133513","1610767","verejny","3932",,,,,,,"2019","100","3115","Tržby z prodeje vedlejších produktů",,"Jihomoravský kraj",
"840133522",,"duverny","3932",,,,,"2307","130","2019","100","3115","Tržby z prodeje vedlejších produktů","Ochrana ovzduší a klimatu","Jihomoravský kraj",
"840133585","13376","verejny","3932",,,,,"2307","111","2019","100","3115","Tržby z prodeje vedlejších produktů","Ekologické nakládání s odpadními vodami","Jihomoravský kraj",
"840133663","0","verejny","3932",,,,,"2307","113","2019","100","3115","Tržby z prodeje vedlejších produktů","Omezování hluku a vibrací (kromě ochrany pracovišť)","Jihomoravský kraj",
"840133732","0","verejny","3932",,,,,"2307","115","2019","100","3115","Tržby z prodeje vedlejších produktů","Ochrana proti záření","Jihomoravský kraj",
"840132711","0","verejny","3932",,,,,"2307","116","2019","100","3115","Tržby z prodeje vedlejších produktů","Výzkum a vývoj na ochranu životního prostředí","Jihomoravský kraj",
"840132772",,"duverny","3932",,,,,"2307","180","2019","100","3115","Tržby z prodeje vedlejších produktů","Ost.akt.na ochr.živ.pr.","Jihomoravský kraj",
"793183640","452282","verejny","726",,,,,"2307","140","2017","100","3115","Investice na ochranu životního prostředí","Ekologické nakládání s odpady","Jihomoravský kraj",
"793183248","1991","verejny","726",,,,,"2307","113","2017","100","3115","Investice na ochranu životního prostředí","Omezování hluku a vibrací (kromě ochrany pracovišť)","Jihomoravský kraj",
"793183568","391912","verejny","726",,,,,"2307","130","2017","100","3115","Investice na ochranu životního prostředí","Ochrana ovzduší a klimatu","Jihomoravský kraj",
"793183316",,"duverny","726",,,,,"2307","115","2017","100","3115","Investice na ochranu životního prostředí","Ochrana proti záření","Jihomoravský kraj",
"793183307","1532","verejny","726",,,,,"2307","114","2017","100","3115","Investice na ochranu životního prostředí","Ochrana krajiny a biodiverzity (druhová rozmanitost)","Jihomoravský kraj",
"793183559","1764020","verejny","726",,,,,,,"2017","100","3115","Investice na ochranu životního prostředí",,"Jihomoravský kraj",
"793183631","756208","verejny","726",,,,,"2307","111","2017","100","3115","Investice na ochranu životního prostředí","Ekologické nakládání s odpadními vodami","Jihomoravský kraj",
"793183518","118303","verejny","726",,,,,"2307","180","2017","100","3115","Investice na ochranu životního prostředí","Ost.akt.na ochr.živ.pr.","Jihomoravský kraj",
"793183509","0","verejny","726",,,,,"2307","116","2017","100","3115","Investice na ochranu životního prostředí","Výzkum a vývoj na ochranu životního prostředí","Jihomoravský kraj",
"793183239","36947","verejny","726",,,,,"2307","112","2017","100","3115","Investice na ochranu životního prostředí","Ochrana a sanace půdy, podzemních a povrchových vod","Jihomoravský kraj",
"793183641","353859","verejny","726",,,"5567","11000","2307","140","2017","100","3115","Investice na ochranu životního prostředí - podnikový sektor","Ekologické nakládání s odpady","Jihomoravský kraj",
"793183561","831460","verejny","726",,,"5567","13000",,,"2017","100","3115","Investice na ochranu životního prostředí - nepodnikový sektor",,"Jihomoravský kraj",
"793183309","1532","verejny","726",,,"5567","13000","2307","114","2017","100","3115","Investice na ochranu životního prostředí - nepodnikový sektor","Ochrana krajiny a biodiverzity (druhová rozmanitost)","Jihomoravský kraj",
"793183570","1200","verejny","726",,,"5567","13000","2307","130","2017","100","3115","Investice na ochranu životního prostředí - nepodnikový sektor","Ochrana ovzduší a klimatu","Jihomoravský kraj",
"793183241","21278","verejny","726",,,"5567","13000","2307","112","2017","100","3115","Investice na ochranu životního prostředí - nepodnikový sektor","Ochrana a sanace půdy, podzemních a povrchových vod","Jihomoravský kraj",
"793183560","932560","verejny","726",,,"5567","11000",,,"2017","100","3115","Investice na ochranu životního prostředí - podnikový sektor",,"Jihomoravský kraj",
"793183240","15669","verejny","726",,,"5567","11000","2307","112","2017","100","3115","Investice na ochranu životního prostředí - podnikový sektor","Ochrana a sanace půdy, podzemních a povrchových vod","Jihomoravský kraj",
"793183642","98423","verejny","726",,,"5567","13000","2307","140","2017","100","3115","Investice na ochranu životního prostředí - nepodnikový sektor","Ekologické nakládání s odpady","Jihomoravský kraj",
"793183250",,"duverny","726",,,"5567","13000","2307","113","2017","100","3115","Investice na ochranu životního prostředí - nepodnikový sektor","Omezování hluku a vibrací (kromě ochrany pracovišť)","Jihomoravský kraj",
"793183632","139004","verejny","726",,,"5567","11000","2307","111","2017","100","3115","Investice na ochranu životního prostředí - podnikový sektor","Ekologické nakládání s odpadními vodami","Jihomoravský kraj",
"793183308","0","verejny","726",,,"5567","11000","2307","114","2017","100","3115","Investice na ochranu životního prostředí - podnikový sektor","Ochrana krajiny a biodiverzity (druhová rozmanitost)","Jihomoravský kraj",
"793183569","390712","verejny","726",,,"5567","11000","2307","130","2017","100","3115","Investice na ochranu životního prostředí - podnikový sektor","Ochrana ovzduší a klimatu","Jihomoravský kraj",
"793183249",,"duverny","726",,,"5567","11000","2307","113","2017","100","3115","Investice na ochranu životního prostředí - podnikový sektor","Omezování hluku a vibrací (kromě ochrany pracovišť)","Jihomoravský kraj",
"793183633","617204","verejny","726",,,"5567","13000","2307","111","2017","100","3115","Investice na ochranu životního prostředí - nepodnikový sektor","Ekologické nakládání s odpadními vodami","Jihomoravský kraj",
"793183510","0","verejny","726",,,"5567","11000","2307","116","2017","100","3115","Investice na ochranu životního prostředí - podnikový sektor","Výzkum a vývoj na ochranu životního prostředí","Jihomoravský kraj",
"793183317",,"duverny","726",,,"5567","11000","2307","115","2017","100","3115","Investice na ochranu životního prostředí - podnikový sektor","Ochrana proti záření","Jihomoravský kraj",
"793183511","0","verejny","726",,,"5567","13000","2307","116","2017","100","3115","Investice na ochranu životního prostředí - nepodnikový sektor","Výzkum a vývoj na ochranu životního prostředí","Jihomoravský kraj",
"793183520","91687","verejny","726",,,"5567","13000","2307","180","2017","100","3115","Investice na ochranu životního prostředí - nepodnikový sektor","Ost.akt.na ochr.živ.pr.","Jihomoravský kraj",
"793183519","26616","verejny","726",,,"5567","11000","2307","180","2017","100","3115","Investice na ochranu životního prostředí - podnikový sektor","Ost.akt.na ochr.živ.pr.","Jihomoravský kraj",
"793183318","0","verejny","726",,,"5567","13000","2307","115","2017","100","3115","Investice na ochranu životního prostředí - nepodnikový sektor","Ochrana proti záření","Jihomoravský kraj",
"793183310","2384","verejny","1015",,,,,"2307","114","2017","100","3115","Tržby z prodeje služeb na ochranu ŽP","Ochrana krajiny a biodiverzity (druhová rozmanitost)","Jihomoravský kraj",
"793183643","3025403","verejny","1015",,,,,"2307","140","2017","100","3115","Tržby z prodeje služeb na ochranu ŽP","Ekologické nakládání s odpady","Jihomoravský kraj",
"793183242","3769","verejny","1015",,,,,"2307","112","2017","100","3115","Tržby z prodeje služeb na ochranu ŽP","Ochrana a sanace půdy, podzemních a povrchových vod","Jihomoravský kraj",
"793183562","5346710","verejny","1015",,,,,,,"2017","100","3115","Tržby z prodeje služeb na ochranu ŽP",,"Jihomoravský kraj",
"793183571","553","verejny","1015",,,,,"2307","130","2017","100","3115","Tržby z prodeje služeb na ochranu ŽP","Ochrana ovzduší a klimatu","Jihomoravský kraj",
"793183634","2313464","verejny","1015",,,,,"2307","111","2017","100","3115","Tržby z prodeje služeb na ochranu ŽP","Ekologické nakládání s odpadními vodami","Jihomoravský kraj",
"793183251","0","verejny","1015",,,,,"2307","113","2017","100","3115","Tržby z prodeje služeb na ochranu ŽP","Omezování hluku a vibrací (kromě ochrany pracovišť)","Jihomoravský kraj",
"793183503","0","verejny","1015",,,,,"2307","115","2017","100","3115","Tržby z prodeje služeb na ochranu ŽP","Ochrana proti záření","Jihomoravský kraj",
"793183512","0","verejny","1015",,,,,"2307","116","2017","100","3115","Tržby z prodeje služeb na ochranu ŽP","Výzkum a vývoj na ochranu životního prostředí","Jihomoravský kraj",
"793183575","1137","verejny","1015",,,,,"2307","180","2017","100","3115","Tržby z prodeje služeb na ochranu ŽP","Ost.akt.na ochr.živ.pr.","Jihomoravský kraj",
"793183312",,"duverny","1039",,,,,"2307","114","2017","100","3115","Úspory z využití vedlejších produktů","Ochrana krajiny a biodiverzity (druhová rozmanitost)","Jihomoravský kraj",
"793183645","65204","verejny","1039",,,,,"2307","140","2017","100","3115","Úspory z využití vedlejších produktů","Ekologické nakládání s odpady","Jihomoravský kraj",
"793183244","0","verejny","1039",,,,,"2307","112","2017","100","3115","Úspory z využití vedlejších produktů","Ochrana a sanace půdy, podzemních a povrchových vod","Jihomoravský kraj",
"793183564","86934","verejny","1039",,,,,,,"2017","100","3115","Úspory z využití vedlejších produktů",,"Jihomoravský kraj",
"793183573","0","verejny","1039",,,,,"2307","130","2017","100","3115","Úspory z využití vedlejších produktů","Ochrana ovzduší a klimatu","Jihomoravský kraj",
"793183636","21654","verejny","1039",,,,,"2307","111","2017","100","3115","Úspory z využití vedlejších produktů","Ekologické nakládání s odpadními vodami","Jihomoravský kraj",
"793183303","0","verejny","1039",,,,,"2307","113","2017","100","3115","Úspory z využití vedlejších produktů","Omezování hluku a vibrací (kromě ochrany pracovišť)","Jihomoravský kraj",
"793183505","0","verejny","1039",,,,,"2307","115","2017","100","3115","Úspory z využití vedlejších produktů","Ochrana proti záření","Jihomoravský kraj",
"793183514","0","verejny","1039",,,,,"2307","116","2017","100","3115","Úspory z využití vedlejších produktů","Výzkum a vývoj na ochranu životního prostředí","Jihomoravský kraj",
